TxHashId,Fee
6169a59c462e90b2622017934e3a5463635eb3f146ec49365bb2824a38d81750,0.0011454 BTC
1c77587a109e10812e3cef640e213ba38fe047301d4408d54fb6d7d27c7a7a8b,0.0015454 BTC
e614a03de758c2adf79709de4be03bb0ea90a38b924ea6ca6e58d44001d0c491,0.0015454 BTC
d0ede7134d73d675898ebb45fd1145af2cb3987a2603b48e7af0b9d23401f55c,0.0019454 BTC
d1a1c9afc48d58ed387a642bb77293be155ad64d5aeaa4d48aac7aeb14623c93,0.0019454 BTC
f0f3fc7e53c41234a38a6241b439fedb3bc672c2bf5d120e1842b94cdc0c9303,0.0015454 BTC
13d70e7144029b79ca6593c931072cca156367bc1e77df7f20b6842d272ee523,0.0019454 BTC
aac305b558eba6e71fe0f2f614beb6144e3ea66f93b57899d92b0804a235c23d,0.0011454 BTC
2338f8a2aff57d91dcd05d5713337cb07c55e3cd984f7bc5ec0f9e9ec2eee8ce,0.0015454 BTC
9a16262a0a616d24a68a3244878f6a46556105816d0fba240a526f52927ba902,0.0011454 BTC
f57e6b8f3fb602f23cc18f3505dcea05254a7a71284372d84af2bf32e6d4ac7b,0.0015454 BTC
d5f7e81f701003ec24df76feb540f87835d3bcb4b14ebeb721520f1438e454f7,0.0015454 BTC
f44cb02682565be1e477c3a2681a6e4cbeca4574492eb717ceb33fe159f6d604,0.0015454 BTC
10ca86c9dbc351fd697475372cb5ddd72cf80bbaad1e4e7236d8dd7afa1a93dd,0.0015454 BTC
e1fddaa4e45fdd0e33050a26a00bbbf706191aa195e7aa98aef29be26c6244d2,0.0019454 BTC
9576c7b132f295119cd443060526ede7d4357ed55d265640dff28a2971f9fd43,0.0015454 BTC
f5d8f1e08e6394ec574cbe0a6e665ac1b794f137768cf78ade4b857a6ae0ebbc,0.0019454 BTC
ad9d1e961683a81e5a1e70ed5765985c80c421354619cfd53d0526315acd62c2,0.0015454 BTC
589c07e0955e90d50c690c90263e646cc9a22ec8e3ec3aaa477a3fa4b5dc2a6d,0.0019454 BTC
f815d5742f42afc1e0daeadebbfa947660ce6edd5e9b21ac266e067e139e88cf,0.0015454 BTC
75a01da9a40e6cf2dbefd48e6e971027ba4ab95d2feb17fe628bfbd7020b9bab,0.0019454 BTC
6f9383bc3a9bda69fd08e007120b7f6d2dddeb32cf10e9657cc5a80166987a92,0.0019454 BTC
eae03b89ab3c8eef422695bcd7486dff206d47fd1a0efa5abe1d9798a8ae249d,0.0019454 BTC
532d273fa084cb1ad5de8dbd11d55b7b06bdccecd0fd23367249857e56ba95ec,0.0015454 BTC
bf0be1c2d5cb0060ab10b6b5abff0a823f77c402663897b16e012502b93852c0,0.0019454 BTC
ae9c9ef3cc7ac45f5fe8d15ba26784171b9fafcfbf3c29e091daab6205f2621f,0.0015454 BTC
be0a2d98a701126f5510b0bf186b2e90afd514ec11711a60a20c252fc396a22b,0.0019454 BTC
3b2d6f42fae3dbd62c3d36f7fcd9b22e2bf526911edc8fb36aa2bdb8ff454a1a,0.0031454 BTC
f4c1f87cafd2f3d32eb227f9ab1c5e7798f575bdf76a903d8d50323dfcab8db4,0.0019454 BTC
b5ebd40595f29d04dbb40ea2f2a7fc5460aadee9adf56d165da3c84df8dbc3e4,0.0019454 BTC
e0103874707758029e83b8693ff154eb03621b0054ba5243830118c69a635694,0.0010908 BTC
ea3c08bd4dd2cde75cb65dc2fd749423d69a3b0462a05987d0f715b613571c8c,0.0007454 BTC
951f53dd3e962b734d896ce685ba1155f4f20b4697f5967a874c055d3ee262fb,0.0010908 BTC
71ef147c0e1c14bc27dab0b3e7e568abe52d73f3ba622f99115abd0c93f1ccfd,0.0011454 BTC
94fa16a3812429720ceabb96c3b838fa825b554f2dd4f7e619d0300039e71767,0.0011454 BTC
0e62056f375c7dc94b63d3a7048350f6604958e9f3ca1fe950431dda6c8081c5,0.0007454 BTC
45bab162eebd65974e9b9e4b2cd58e72e950fecdb51bd9c3655219ae3b85fa0d,0.0011454 BTC
398ad05fb2284d5bfac968379d0f0ccd93d5d462d5095e4d2880bb57fd991be9,0.0011454 BTC
228c558b0d520d36414456dd091df1ec02659f80f5a48b775bda3212cba1116a,0.0015454 BTC
8493b4a2f640cd6c05ae13db93b5df22e326017360e74f16f738e09906be5e45,0.0011454 BTC
e533f424c0fdb705f45f89a2a59e2c7dc74af60c9c39f67ac8ca8e9dfc5219b7,0.0015454 BTC
75c17476e9a0aa04126d487c5bacb08c5ddc0ac0360772b2c86e1e67be5a0230,0.0015454 BTC
088ec6ed1abc2efa9f852e50b22f6a3d927bf6ee572dd08b65198dc8aa0fa937,0.0011454 BTC
8a40fdd684ee00a8aed33c7114ce693ef843036b354d7b4edfae944e07c1fd20,0.0007454 BTC
3541435f635907fb40734c1a869f04b5c76efc5aaa2593a5d73cdc3372d802e9,0.0011454 BTC
7e444e50c684d4aa7b2801b2b16ded457b5b07ec7c2365ecc6a28a59c13ddd1d,0.0015454 BTC
e48f912242c433902b9f28b4e0d4dcad180c498067ecee9327e938e06d6541fa,0.0011454 BTC
26452ea06bd5664b10fad685150a8c2ed1539a6105b68d7b6a4af3e4a71f4b75,0.0015454 BTC
0af10f0cc66b9ef930aedda480a207c0a909fd01fadc3af587b8ed3928aedc42,0.0007454 BTC
032d4630c2fa5f7e0c5cb58d8037efd62fad5bbf07a51dabb7a9f1e2f6de986e,0.0015454 BTC
d63a8e8c80993421682f948ba72778bb001114e12d12621b0474aaeda0f8f774,0.0015454 BTC
bee33b2b76d0afa233f4b03ec2b3af861cc169344b80688b4ace3a397d103736,0.0019454 BTC
f71d985149ba4c8f02bc2573c76a4dce8b30087fb7f5d284ca4ef0928950b78f,0.0015454 BTC
dd2ac9769a3b1276aa6de70c99136b5567d28bccbe1bea4725d2a6106bd90653,0.0011454 BTC
e6d5e55b21e4c1dd66ac6feb0bd5c0ca9ddd7f6be59278ebd2a79e9aa184d0c0,0.0015454 BTC
612962c134d3ea6efe0405241be8ad94b8d610f2f5e65e8698942325dd734e72,0.0023454 BTC
cb0297356541df7f8803fd9f8d012c092010f1d3e2e82b712bbc9983aef66f24,0.0015454 BTC
bc5a0b5382416e93c84e9782485a5e7299428b11ab084a0ae98d92154918ac7e,0.0019454 BTC
dae65757e56ec1f9ade6bdb28208456508240da0b1af5b55f1d60c4374e8d8db,0.0015454 BTC
bc6691cc579c163908a8eb2009da86921d01a1f7f465e4bbe89fae97d0bf8049,0.0015454 BTC
20e281d024268d082b0c50d3d967aa0dc17f83b1f4d82c9e0dc8e25b7f99148e,0.0015454 BTC
0a31c24324edc1aa99ee2ff4ffe740d27c026d83a92122ca2b101ce9a660669f,0.0031454 BTC
b56f07e28855c023e21ee9a7195961b33890082eb5762fc8dd7d425b6bea476b,0.0015454 BTC
644471ea33296a4dfc05720ae3c2b7d470fa06c62a1042dbc451106fdf3540a7,0.0011454 BTC
b6d6e1cb508619efe65cdc5047120edfb557f25c40fe69c94ecc8225ba2b9e63,0.0011454 BTC
b03a531751adb5e6e3ca968ea86d5bf9073411b66f180e04d1513d2a1675bd4a,0.0019454 BTC
2f3a5c731e905a0e38e3e753e17f3e77a36f0fa4a0a3cce7c61b48a31da7495d,0.0019454 BTC
ce6b1b40d0d3b17b4c449f14d8f8dc7d94ab33ebf308b8234d68cecc0988f7a5,0.0019454 BTC
aaf17e20039ea8e15832f9f840ec060327e7672b54ee0a518aca248224aa917c,0.0011454 BTC
4b6ae29fdf5aa7202edf40186d4f6bc97f6147e7a4cd7c89c6bb3cea9df4d7ae,0.0010908 BTC
dfdcb9318542ab2fbce11de397bf6cb021cca821d874f153615abb83f3a4c8c0,0.0011454 BTC
e8aa6015ae79b57900f52601682c0568fa517a8b02dae37aaa154be947f7b115,0.0011454 BTC
dcf98368c0d6bc44e8f97df7c3f0441c4560d796349bcf15dab042896a5cc583,0.0015454 BTC
965d4f112e355619e80c257d6fc955bd6faf19266dd87491207300f52d1771b3,0.0011454 BTC
02ca15563bb1d3a860e7d3a999f300df80e91abdee2a55cc4760cf746d0b0571,0.0015454 BTC
41e960f761bff3eb0d104b5006f05ae0478e7babbf77f906e76c894e11cf82bf,0.0019454 BTC
5157a6b968704a4ea13bc11cd876d28cd7af8549fa2878b69f4c68d49acabae3,0.0015454 BTC
21b7e0f995fc3d729c5ea1e6d31b9865c34a6616a91c789fa252aae088872cfa,0.0011454 BTC
2234beeca3ce4ca61e3da89b953a5703a395f5e16a434c47b69fdb741ad265c6,0.0011454 BTC
ae745bae970f5b74cde54ab8309dbef3c03dd1e2feb25feb2b0668a49dbe42cc,0.0031454 BTC
ff9d940b3ac42b2b67cc34b8ccdbacd863f2b0d68363a8e7633b075836997e59,0.0011454 BTC
70749e8fcb87ba6d3d4bb2ac9344a9df5bfd95b352eeeffaaee779d202ec5295,0.0011454 BTC
57ff80f808b01dc3a65bdd18812f087c74474638f88dd7dd413bc1d5bd9023c6,0.0019454 BTC
f02097b25d5fca10047e42d465fbeec2f7e680758f28460c5364b3cc8bb1dda1,0.0011454 BTC
6d1d967e74165a8d4919121d2cdd846279179d6c6334cf1f94381b018eba5c8c,0.0019454 BTC
dba90c93ea734c1408386cad05b083a87f2b99582a44d09c45e4e33b0101918c,0.0011454 BTC
e8411ae34bcb4adc35fd147154e180a171d64a9a91ab6a4d9437edccc685b31f,0.0015454 BTC
975db840483420b062a156a4772cc94ea317ac362ffabde9a81e364e1fa4a097,0.0019454 BTC
75ba087f370c37a2c034e429caa7d17acccbf8cb3535794eb5730a5d91abd297,0.0019454 BTC
abaf39f2e0a79118b30f3b6f77c25559f6fd1fbc7b9e99f596f95ab93aa3694d,0.0011454 BTC
62d194380b23c1b2dfb194281ceea3a39a901c84a9318cf91eadecb06b5364f2,0.0011454 BTC
d8dfee915b622cec7e5b9a94df591c77ea26fec681bb7e755421be459edecb12,0.0011454 BTC
2565fa9a6bce1d40a2d5f2d6e3e6f701f70731dce8020e3c9835185615c43b64,0.0011454 BTC
28f235add99511c628bdadfe33ac002ff4b41707e6b0e67e0d44f6aa8df3630f,0.0011454 BTC
e7eab5204fdd76d7d800f37b614b1c8f867fded18ef02ffecfce505072e9180b,0.0015454 BTC
59b5c9127db2bbc08fff0c61ba7d62eb1b24667140afb48123ab765566eea60d,0.0011454 BTC
37971b96bd9b77112cd774f1de6cb760d9873a0433e39cc2c9d77d22ddbb0c78,0.0015454 BTC
4869c8a6b31f01f853c278d585a0bee8d9089222ec293eb58ce146179388083e,0.0019454 BTC
c28909d5aba46e4708a8c3d5da0d9e857810e1b138be2c02ff0daf99e9083411,0.0011454 BTC
32d71e286a76be9aa066a6ee291078f19e3141d2b14d81acbfde6aa5ccf49355,0.0015454 BTC
196e75b2949bbbf8dab337ac22cf640e8dccaef987668fa3f1df483c15fe12e6,0.0011454 BTC
eba1d92cf594c26b7692d6d123bd2b2210af1d0f2a69030f6fe50d383a609f71,0.0011454 BTC
cb393aae94760a8f7cef5870c3e815fd4d936140ddeab67e8f589ef69471fb9b,0.0015454 BTC
b2c18d5414dea2d9a8937fb7c22d32cc85ee8078dfbb81fa3b30559c53e3b9da,0.0007454 BTC
6f6dfa4e06083ab33f4f794579b93b09b5c85cb5cbd7257da225611d552e713f,0.0023454 BTC
245b367468ca789c2263cdc2d2d14678439fabaceb50c178ce45f4bc9986752c,0.0015454 BTC
2dfade9ee8b3fd55051e0ee22998f6f39245e27b3a91e6977324d8dc51fb345d,0.0011454 BTC
fdb041e8003ab815f4f10c6560c5f7e86ccc5021995bd5e6893337e9511de844,0.0011454 BTC
1dac7eb0138f86cc1ac2f5b6f82050398205d790a59de588a59b43733286bab7,0.0011454 BTC
533c2118e918615b410127e00fafefa482f26b9e8a6847b0f3816f15ec16536f,0.0023454 BTC
821ff963a62f9ac63dd86b72b88dc3f718282ef5cdd3750c4e12cfa7707c1213,0.0007454 BTC
3c77214f147dd4d8531b6a7f23216de6232eb44b1ce69f84bb1ff9f540656e65,0.0015454 BTC
b8dfbe7460fc3d84d05c3d99d613317d83494d5be69b3a638a8bc3b384731229,0.0015454 BTC
2f3a8df5e03284ff9d258ae2c090c410fb65992643fc500a3c90d8c4283a354a,0.0010908 BTC
1fa5c97b8c25666940ec1ce12408be626bb8306fa9651a935c051cfdbf87f871,0.0023454 BTC
0212489dbd78b93b0048b6ed8cdc38c76a3965167b7208363f7286dc589ef4a6,0.0011454 BTC
b65ca7490511403e5927a4aa25de388cde2c1ac72d78a31dc35079d22c15cd32,0.0011454 BTC
e66e13aec4c9ee21fd565be434d07337427cc060a3492529db55c79a070b069a,0.0011454 BTC
67f2d7c86a01eb29dfd3bd58ea9caf4cfc5c072791fa2403cdc2ce33545322d0,0.0011454 BTC
db698adfee7c6969e61aa9cabaa88850abf78ef7d699952b5c6df84b7dee635f,0.0011454 BTC
54268f3b0db529ef739a9447ae90218e5f8877df4ba7e40c434d742b9cbce1b4,0.0019454 BTC
d91a03fd670c9d08d0a51d100d516af13bbbebc84a5e4d51c544a3806654c84f,0.0043454 BTC
271226206245e04e7b99b11834584281f16e0a20ad86ed261487f8b501cde1b9,0.0007454 BTC
51560835d8320851676d39250e9f37991d8b65c3fe0e1cc5a5b16f38892166a4,0.0007454 BTC
181715aa4d7b9f60e9155a05da170a2945e9acc2f600b1b231af37e0b74c9692,0.0007454 BTC
dfeddcd66c707082c96b41adffe30b39a4092095d1b888ee270428bd881066e2,0.0007454 BTC
aeda32a41feed399609d840438f70d3ff18b5cf140645cf4b7716d992211b79a,0.0007454 BTC
514e3a31bf95f1a503ca7a30c476be6f97b5762f6169155a2bdc57af89801739,0.0010908 BTC
c301ef2fb6d715395d515260b96c46e64d85a2c25d75d7bc51eb3d80b1881ac4,0.0011454 BTC
da874209bbccbf0ec0702a539f886d14ea7282805f8fa7c02417bb73350d92ce,0.0011454 BTC
325b2ede9fb9ca8d43014f34cb30244f4a21a05858fa1a4c875ba0949824fc01,0.0011454 BTC
9f49ae8892b99227b4e137bad740503b50ccee89d20a7b94fe84ae91e21030fb,0.0011454 BTC
357b417ac175e67ea572862d79f0cefc8eb5cacf38d7dde2dd6c4c35a23c5873,0.0015454 BTC
d0261d05bb197dae841a6efc1456f7d734ac91fb5cd6585fb5d4f7962078344b,0.0011454 BTC
6743378d53f894c659509caf52717e0169a16cf155b6b8807465eb676c6650a5,0.0015454 BTC
18ea1964c37e614b3a2d737a2d0479b94046b826ff701a93e1a76c48946a98be,0.0015454 BTC
8c51019169a1fb88f472c04aabf2d08b1ba8d67f92ff9fff37dd683b7d3bb882,0.0015454 BTC
b5093b67c5dbd0befcee169f44ea7ab38135e62dee3d47dc7182bbc2d9778380,0.0019454 BTC
abf625ea5840bcafa277da4a88fd84dc610f5d38e13986e7745264d1a4a2843e,0.0015454 BTC
d25bcb5a0475c5901311e75bf6d394ea962b516f7dfc68fff34f2e5b8ccab5a9,0.0011454 BTC
9127ce85e91138c3a63ab4aad7891860fe3e850dd296b905410893c8b57afd66,0.0023454 BTC
c7d183116279d34147dbdcecde985c65555a1478bcbde99b0f6ae90ff9f5d08a,0.0015454 BTC
253e464ffdecba3c81da94ec4bd3c782b26adf88d519eb2d7f9d338a07c55cd8,0.0015454 BTC
9ae1b1e7eed0d7e4aa19dec6bcc47231f8d3a411b25bbcf73960715a85ecea7e,0.0023454 BTC
2a8db3a6bab48616f534d4a187ab7ca8fe709150b90ed76348cc9e487a0eeea6,0.0011454 BTC
88728005d47e359f5f4aabe24d8a86d56997d6980092be11904f5e3bd77c5652,0.0011454 BTC
3ff3b6d5ad2be3ed23a8d10cf8d9f9a7315eeaf246b359b5b43681188bc863fa,0.0011454 BTC
5156202352772e1c76d9cb506df6cc8c02966354cd9cafa34399a1156bc2b654,0.0015454 BTC
61e0db450b1d709db4e59b7ce1339b673d30537a72c49d2d81d0ff6afbf66c33,0.0019454 BTC
e4372da1eee39773b79584a58924603ec3a0f0ec3bad90a9d55d389a7ef3a6cc,0.0015454 BTC
e396e4854ad1b38a90c25af3b6b19e744a070ebe8592bd7270b24e0c58faaeed,0.0019454 BTC
ce088908359816aa2717f29a0359ef397132a3f10f3a5997ef1a429f8756af76,0.0015454 BTC
eb328657600cab00a21d7316a20339500dc82e65dacbc9e4050fedc3236dae5b,0.0019454 BTC
92a7231f8d706f01efb9d52725a05a6a6271589d0028def066debf9759269299,0.0019454 BTC
21e3de9a507cacc75a3841f9640b70ec70a09a0c0d7d085e53e5acc6d175e611,0.0019454 BTC
caf99beed4960b58870cea2aa43bc6d95d3042fff1b69155c8817b0a435f07b8,0.0011454 BTC
049fb236836fd4b5805dbe363c4aee46099615c5123de38bf9bd4954610befa9,0.0015454 BTC
6c5fd45358159ae1578ced74aa66394f2a73bd455771ac876e74973b4561fddd,0.0019454 BTC
8323f598dc3edbf340b8d3aa09befeabc3309a9d95c927009480cf502f63e172,0.0027454 BTC
cc4101b84ad26a981560e198b3c2f84f493eb5a8ef46c48d8f97e8a0065e37f8,0.0019454 BTC
8bc4f4a86fa7d9f043e0dd1d0e2e5821471b33e282c3d0398841d746bc5747fc,0.0015454 BTC
b7ab22db8b165a7fc7ddb26ad37c2b40ce05488cbbd6161e80b2d09e2ad18144,0.0011454 BTC
2e076e51c8ad2d3280c41a6849b3f8cd4033ff55db5b0453ad456d5ce8aaaa77,0.00157054 BTC
79b8950ec12dbe7fdabceb4fb26db41869544a93a9b0fd2b5f2bee04c5a3c201,0.0019454 BTC
78938cc71b549e07208c96f0797659f429547d62b50e071054b2b90c16a06cc7,0.0027454 BTC
544f2f17497c6660645e383337f6f67e40e8178e270adf9dc88f5ad17df017ba,0.0011454 BTC
3cc2771282ed0e8be157fe0ebc34318bd9d0f254bc34e07925988eab5389c3cc,0.0023454 BTC
15d2828c216882680f6229df8414592e49b3ceda586fbed832abe81c6abb9105,0.0014908 BTC
7b4a417519fa049821e3d6faf1bad3aa7dfa91815dff8bbe919d941d95dd6789,0.0011454 BTC
20792ec8638096c9e86d0513ddc383b88c69d42eb0efc2d5af4ef6503a54e8f2,0.0011454 BTC
d7c4501d022b4aae9aad12aaa06b4a57cc719ec33dd4914e8bdac75c17f082bc,0.0019454 BTC
c3b09a0c1c90f3429be6cdbea562be329b192ebc80f4dd3bd785a87707cec064,0.0019454 BTC
766e1395989e171a785306360b84449a7bac1f9b54e7edd7d2b93e6bf43cea06,0.0023454 BTC
7ded21c6ef63cbb4eca52371a68c7cde48e2adffc353d1575ae48802b0b41437,0.0011454 BTC
cb6ced8f24b3918aa16dfebafd9c78e8313c235f9d1e9a3f6de6253e1d171c68,0.0043454 BTC
8999032d34ed749a14af25c8e6872021da7cbf26abb7e9eac098cd9ee1281c5e,0.0015454 BTC
4b2a7994a2038620d310cbc4599502f7e86e179e8087584443058d9f2e3a30c7,0.0019454 BTC
80f971920ec9053885e404239da0b1ea3813643e45c98adf1bbb7d7c49403956,0.0015454 BTC
3087baf0f98ea45534a58a0f82b55aceb93668fd1beb0603c5f09c4b46a78209,0.0015454 BTC
05b699d8fe45dbdc398c38523e09613322eb01389ac5cf6007fdef24613e617e,0.0015454 BTC
8af8fb12d22fb1e95d5d2d8df3d84e80e8f10ca9671750a3af978ceff6912513,0.0019454 BTC
39955ee95159fbaec6fe8dca239754262b4a3f40154a8bad31a54fff02141b47,0.0015454 BTC
0e2bce6b4c372dfdff5f03b772a208c9b6e8ac5eaf8747fb3f18986d46ae0a7d,0.0019454 BTC
05768de13c124b0ef8f918a74cd13b9db495d149d7f47baf55284c22c7c12d67,0.0015454 BTC
67d58806a4a8d2a6a5321db42abc9847130f7824c66fae8808005ab3892325a4,0.0019454 BTC
c433822406838bd921208ced672ef88f8c31066f88f7ec7e611668aaca1cb02f,0.0015454 BTC
8fb28549c919a5e220121ec56f524c6b42f98ccce97ff0bfd4e5a09f0e16214b,0.0019454 BTC
8956b0facced11f15afbd1e8ec1ece107f166c6eaf5b7ff5173f85ee1859224e,0.0019454 BTC
cd4c7c43f11ba9d7a97962a444bbf111a285ee1118af43516ecde861eee83f6a,0.0019454 BTC
e2f3de22231f443a781276780ec389152e0c3773662d071cb35565e45ecde9ce,0.0023454 BTC
9b1fe2e21bb677a5f5a3b6196cfd0013e1c753bd0b2652356cb6de2e26e924fc,0.0019454 BTC
cd95a87682e39d34a386339f87510d0509a1c0e670e758fb813ebd8cb9e070c1,0.0019454 BTC
2a6741f2724fbd1f0a87b4275501320a3fda89b3e564235e6d2366f299661d7d,0.0019454 BTC
935f6f5577386a749fb42ec77a0ffb3b8b5e8378c69e98cd44251a0fd9484911,0.0019454 BTC
f91284c08ddf2b2e164cbda425710d6bf65ca99329c0b85d2fb14f3370de7138,0.0014908 BTC
4ce3639f90410dcef1fdd803c6cb5f3ec0628789e95d0bb958df92e9f42db647,0.0034908 BTC
324f69870c7282f73786ad6aaeda3b87132ed5186c21315a4924743b7ce92808,0.0026908 BTC
2cd01897c344a31c50d2b1f82acf35846b4ab0922d0f06ea1cbbfd84752cce73,0.0011454 BTC
bc30050c437fffc6c2bc2680c006c7b8cb5011b9a6fe9c83450b0c2b36f28d09,0.0022908 BTC
aa3d289934877a89362cefc8f439a7e4a1693450a0b89d6f7d315aecdf635e8c,0.0019454 BTC
3555927668238452e2aa3754727eaf79eb0715e23e8d63b0658b91ab1220c4cf,0.0015454 BTC
069102010bf13c7344750d1d955d1e911b4c6b8ab66398ff1fe2034802543344,0.0019454 BTC
656a9d1b2ebbd3a6b074602bbfaa9c1f926513953df5a94d888b982bcf30caee,0.0015454 BTC
d54ab28eaceb01d3096f699b92739eafd65fa22703a3e31eeb80861b6eca481e,0.0019454 BTC
15d2ca27e8581bb668ce9b05cd351fc85244b68587cbe2b309ad32ffc8622e99,0.0015454 BTC
8e81d6769e9a20917f468ba5db1d5ec2180839b885c7667358424af700236af4,0.0019454 BTC
4bf38e523fa9dfbe144c5005968588cd02c0c29e778112e79a8bcd8d9caa6d02,0.0015454 BTC
46a15cbe7853b4619fc36ce593933b98326a14aaa2b1d6ea09f8ceda4a4dd27b,0.0019454 BTC
7f6d94781bcf6a918cb0faf22ff41ea175bc10ba273098a752399b2cbf8ec7c3,0.0014908 BTC
3f16fadcc8a6befb1acbeaea4c09b1ecdbc06407e90b2fc1c2d3407cfb9f10c0,0.0019454 BTC
eaab0ae202a4dfd38a06afb37964fd60efdd181ad47e14127c55911a57fd1285,0.0011454 BTC
ff04607463543649eeb5bbffb0d423a3e8c95b461e7b5d3a6ac07fc2b2a85a0d,0.0019454 BTC
0e69ca9952b6dcb41a65d86ec122b11c7df95c6d81f4d77de67379ac8a54ae21,0.0011454 BTC
7abde413c1308d0fba22a69a46a3b5bc63c5aedda9e7e72d537877608af53c3c,0.0019454 BTC
b565d29b96facef2b7fb373369349e12c6c0afe480d46de10d60dbacba47c505,0.0011454 BTC
855c36ef1bee35b9559e2823097e97bd4489167d7dabc6a7846c34390e88aaac,0.0019454 BTC
eb883ebd870b92936a968ccf14709d78f1b2934572185793cf6eab9395f6937d,0.0019454 BTC
c3486a8184b14bdd812d2fbf56c039569686be1cc3d6cdc693cb19f3fb0de61b,0.0011454 BTC
f3048819dc2db8bec6996c1856503c17815c35435ae09d03b210149bcb2dedb2,0.0015454 BTC
dde3ddc04df2453821ecbee38282d225ccde77b60b568d623649a933cf1af6c8,0.0011454 BTC
afee9ed5d8d06121b629a9f13e1f25ec1d9b7811300f1c803ee11d8fc01c42da,0.0019454 BTC
d48fd1970b9daa9767dd4c555a9b76c98f77e7201d36f3b59e697d0eeaa25c42,0.0011454 BTC
0177fddfa06be1cb37e5a28bafc93abf668a1091c71c46ad47127c05c220c202,0.0027454 BTC
e71231c4ee280909593e712cfeb62cbd3332fdc97a6a833f84be53d57434c894,0.0011454 BTC
68a2842bbf51415e2c26603504282c09cae4e5505e5d1c8f0cd76ccbb9842421,0.0015454 BTC
f2bacceadbd5d80f4897f35770df0807478499925227811dc4a95b4c45054029,0.0011454 BTC
e4a0fba86f20330c5312f04d286b7c1ced175134d1ab6f43eb87ea7a86bc9b55,0.0011454 BTC
8af5492bc660fb6a1447e354a5b84ed30e26669442b3af7bd506421384a7933c,0.0015454 BTC
ce8066baffe6a29723fc7cf0cdb8cedb1469fc3c2ab7e3aaaa89071e44529e81,0.0011454 BTC
4540652271f9470c7918ba4c45d4c4c365f3b630a4bc439a5a9f23aac7ed4d15,0.0015454 BTC
d03496a40a77829966994cc6242de92c58c5af9648e582e0b7bba6894a07976c,0.0011454 BTC
be9f23aa1cdc6dc5327c03713c86b74e7610a650d716ab2e9a41634b76741a6c,0.0015454 BTC
109825d882c8e84675f5abbdaf4e45417eabbd00e31d4ad2902265cd508e1d4b,0.0015454 BTC
da065c87cb9f97a026d4a969292f83f865bf0978a8be7559d8beeb67001c79be,0.0015454 BTC
ebbc48683a05c554db32ba2cb2b4fe392b9fadf1a271baa212787031f5432836,0.0011454 BTC
ab9a72beebbfde642739d90645ed9f8e7883a977032e3cc415d283636cabeec4,0.0011454 BTC
1f4bc40bbe4694de9483271716139c6e9549035cd4f7745bc7ae87e5ee5bbf89,0.0015454 BTC
542f38b86bea0e81c919ef7f86e9839a96759fcbe1b093218f14c1145583b8eb,0.0015454 BTC
8d54b9da33fd83f87b85c4db7041d099d60cdff0e9f0853da7aabb4d4d0f8cd9,0.0011454 BTC
8b4a6dc613302edd321e7447eeccabdbda38ba455dc81fc25c8672afa855b8de,0.0019454 BTC
a73605dce3c6e9a5270aad3bbf94e716490d87f369077b0614a21f38e3c1747c,0.0011454 BTC
1fbed7db401bc5001068f605f500f5e185541fe8cb81fd0620f3dab6b37186b0,0.0015454 BTC
bf5223837bf969a0aae60d920988c2fff544abf15a88625f69bc5645ab245d62,0.0019454 BTC
90d4786af52ce1c9aee8d475b4242d48a286e64b1bc419e2ae8e64eebc01732d,0.0015454 BTC
524f2a04c890b54ca1a1a3c4625f17c4a586c02f47b09d73d40ce5f80c45eb33,0.0019454 BTC
e5d9ca1939dd9768348f113e4898475dfad1dd3e8d39d2b0c3bdd8a04a4f17af,0.0015454 BTC
376e60fa29d9c2ed25bf3e0de80473a2fd64bd5e2c5d91068bef298f13819eb3,0.0019454 BTC
36ba9f736e95fda433f9dc583888594cc8fdab5d18a4d41f89ebd8db3475b521,0.0015454 BTC
24bf8fbd856a16bc25eadb6a12df2908e539713740af4c17f83a8346d22e2bf7,0.0019454 BTC
4208fe8e8349e1a5b25e783ada7ce9c1dd354f9e6bb8c6a076f9ad7d98add80d,0.0015454 BTC
5dedabe409f52f38979602cc7d1444d7ecbe4ed9152bc73f409c3df50e96e055,0.0019454 BTC
9f405d451b39c29b0dfb65a893322e187cc64daffeaf492c1f66cea6bb3ce7e7,0.0015454 BTC
6c68872186537e5215b0f2703b6e70b09f1ac272173244aeaea026b26684936a,0.0019454 BTC
50fa536c77898f81d3a74e098c440da8608702b46e09cf2b4c779ad2cd2aae54,0.0015454 BTC
64ec1a4c717d5f72f658794795d5624cad5ad9c1258f9a67261dc9e46dad7aa4,0.0019454 BTC
c4a39e0a0d5407b449c4a29ba0ba078196316d62c2291284269f27e2eadb9cae,0.0019454 BTC
3882a7a36c924e63cdd7638b0096cf493b198f92101ec0983e9c8e2f1153992e,0.0019454 BTC
64a2e221c61e7389b35ddf5b31e52894960b7e9a8ab95002dfd8863d4ec8c2f9,0.0011454 BTC
c2b05f01561eec7dc92749e003e918ee51cb0e1cbe78c841e2971d6666a1fdb2,0.0015454 BTC
1ceff79b9eff7004d0b732fed597f56c1e0a49be9bbf609fd913aff431761f48,0.0019454 BTC
69b31d3a70c3d88e691ba1e61398e0858d52a3da2cc506101506269db3b361cf,0.0019454 BTC
7bab2c12942dcd26304e7383df8f67974554664a2f6fe90f4b0c6c8d8d96a43d,0.0019454 BTC
cc482b4eba2aca1b446cd26ab883e091a4762a7489ca4bf0267fb75ad6d24d5f,0.0011454 BTC
